Headline,Body ID,Stance
"Home schoolers deserve a tax break",91255,unrelated
"Kurds are allies in SyriaAllies",93931,unrelated
"Drug addicts should be forced into treatment",91598,agree
"Schoold day should be longer",93492,agree
"Parents should control what kids learn at school",90951,disagree
"Drug addicts should be forced into treatment",92986,unrelated
"We do not need more advice about eating well",91752,unrelated
"Companies can be trusted",94422,unrelated
"Voting should be a constitutional right",93588,discuss
"No, it can't denounce",92708,unrelated
"Parents' religious beliefs should allow them to refuse medical care for their children",90828,unrelated
"Legislation should not protect obese",94258,disagree
"No, it can't denounce",90265,unrelated
"Legislation should not protect obese",93874,unrelated
"Not to tip",90520,unrelated
"Technological innovation is creating better worlds",92573,unrelated
"Public universities are neglecting in-state students",92925,discuss
"The threat has been exaggerated",91590,unrelated
"Home schoolers deserve a tax break",93942,unrelated
"Obamacare is not working",91495,unrelated
"Prozac just opened the flood gates to marketing",93833,unrelated
"Modern men are manly enough",93668,unrelated
"No, it can't be used for fighting deseases",92915,unrelated
"Europe should not shun refugees",94442,unrelated
"It should be illegal to declaw your cat",93864,unrelated
"Germany should abandon the Euro",91619,unrelated
"Government should grade colleges",90142,unrelated
"Royal Couple could be a modern family",93039,unrelated
"We don't need to hear from candidate's spouse",93005,unrelated
"US should attack Syria",90868,unrelated
"Parents should control what kids learn at school",90948,disagree
"We don't need libraries",90985,unrelated
"Women should be encouraged to have kids at home",90070,unrelated
"Royal Couple could be a modern family",90816,unrelated
"Women should delay motherhood",93209,unrelated
"Royal Couple could be a modern family",94037,unrelated
"No, it can't denounce",94145,unrelated
"New York's bike lanes are not working",90451,agree
"It should be illegal to declaw your cat",93200,unrelated
"Guns should be permitted on college campuses",90104,unrelated
"Do not stop taxing capital gains",92047,unrelated
"New York's bike lanes are not working",90661,unrelated
"Salt should have a place at the table",90708,unrelated
"Dual citizenship should be allowed",90626,unrelated
"Police officers should be required to wear cameras",91673,unrelated
"Keep selling arms to Taiwan",93886,unrelated
"Obamacare is not working",91073,unrelated
"Home-schoolers should not play for high school teams",90797,agree
"Women should delay motherhood",92035,disagree
"New York's bike lanes are not working",92196,unrelated
"Parents should control what kids learn at school",93031,unrelated
"Christians have created a harmful atmosphere for gays",93066,discuss
"Farms could survive without illegal labor",93728,agree
"Medicare doesn't need to be reformed",91538,agree
"Do not restrict use of the word 'natural' on food labels",92703,unrelated
"Government should grade colleges",90621,unrelated
"No, it can't denounce",92549,disagree
"Obamacare is not working",91160,discuss
"Rich politicans are less corruptible",92427,unrelated
"Felons should be allowed to vote",90176,unrelated
"College students' votes do matter in an election",93174,discuss
"Medicare doesn't need to be reformed",92686,unrelated
"Women should be encouraged to have kids at home",92746,discuss
"People are getting dumber",94017,unrelated
"Technological innovation is creating better worlds",90464,unrelated
"The U.S. should not work with Assad to fight ISIS",91489,unrelated
"Modern men are manly enough",91033,agree
"Foreign language classes should be mandatory in college",92300,unrelated
"Companies can excel without making workers miserable",90135,unrelated
"It should be illegal to declaw your cat",92075,unrelated
"Voting should be a constitutional right",92283,unrelated
"Obamacare is not working",94379,unrelated
"School librarians are expendable",90873,disagree
"Germany should abandon the Euro",92724,disagree
"Greece should abandon Euro",91561,agree
"Tracking kids does not invade privacy",90106,disagree
"Farms could survive without illegal labor",93721,discuss
"Not to tip",92248,unrelated
"3-D printing will change the world",91890,unrelated
"State citizenship is not the answer to immigration reform",90008,discuss
"Brazil should not postpone Olympics",92654,unrelated
"Modern men are manly enough",91988,unrelated
"Open office layout should be reconsidered",92447,unrelated
"Immigration is not really a problem",93715,unrelated
"No, the laws should not be toughened",91520,unrelated
"Obamacare is not working",91005,unrelated
"New York's bike lanes are not working",90520,discuss
"Comment sections have failed",93849,unrelated
"We don't need the C.I.A.",91059,unrelated
"Strictly enforcing minor violations deter more serious crime",90842,unrelated
"Iran doesn't remain a threat",90387,unrelated
"Farm subsidies do not protect national security",94287,unrelated
"Helping condo developers help the city",90757,unrelated
"The U.S. should not work with Assad to fight ISIS",93710,unrelated
"Home schoolers deserve a tax break",92316,unrelated
"Vaccination should be mandatory for all children",94048,unrelated
"Helping condo developers help the city",92889,unrelated
"Voting should be a constitutional right",93578,discuss
"No, it can't denounce",94232,unrelated
"Prostituion is safer when it's legal",93100,unrelated
"Royal Couple could be a modern family",93625,unrelated
"Veganism is good for everyone",92717,unrelated
"Tenure protects bad teachers",92687,discuss
"Colorado didn't go too far with pot",93210,unrelated
"Colleges do not need humanities programs",93339,unrelated
"Home schoolers deserve a tax break",91812,unrelated
"Speech can be limited for public workers",90904,discuss
"Supporting Israel helps",92082,unrelated
"Opioid training should be mandatory",93303,unrelated
"Public preschool is a smart investment",90323,disagree
"Christians have created a harmful atmosphere for gays",93043,agree
"Extreme parenting is counterproductive",93969,unrelated
"Nations should not recognize a Palestinian state",91697,discuss
"Legislation should not protect obese",94285,discuss
"Medicare doesn't need to be reformed",92023,unrelated
"Colleges do not need humanities programs",92192,unrelated
"It should be illegal to declaw your cat",91964,unrelated
"Nations should not recognize a Palestinian state",92500,unrelated
"Pollings do no undermine democracy",92811,disagree
"Do not stop taxing capital gains",93455,unrelated
"Medical websites are dangerous",92733,unrelated
"College students' votes do matter in an election",91522,unrelated
"Online classes are not the best way to teach",93100,unrelated
"Farm subsidies do not protect national security",93907,discuss
"Globalization has not ruined street style",93360,disagree
"Guns should be permitted on college campuses",93104,unrelated
"Comment sections have failed",92353,disagree
"Medicare doesn't need to be reformed",92426,unrelated
"Police is reacting to dangers",93745,agree
"Electric cars will not succeed",93289,discuss
"Democracies should have monarchs",92832,unrelated
"Not to tip",90170,unrelated
"No, it can't denounce",92638,disagree
"Social media encourage romance",92848,unrelated
"Voting should be a constitutional right",90329,unrelated
"No, it can't denounce",90770,unrelated
"Christians have created a harmful atmosphere for gays",90681,unrelated
"States do not need special schools for the deaf",92784,unrelated
"Do not restrict use of the word 'natural' on food labels",92209,unrelated
"Greece should abandon Euro",94422,unrelated
"Comment sections have failed",92157,unrelated
"Police is reacting to dangers",94439,unrelated
"Speech can be limited for public workers",91977,unrelated
"Globalization has not ruined street style",90090,unrelated
"Obamacare is not sustainable",92053,unrelated
"Government should not regulate airline industry again",90287,unrelated
"Colorado didn't go too far with pot",94170,discuss
"Online classes are not the best way to teach",91021,unrelated
"Dual citizenship should be allowed",92494,unrelated
"NATO should defend nonmbers",90651,discuss
"Marijuana is a gateway drug",91173,unrelated
"Brazil should not postpone Olympics",93660,unrelated
"Brazil should not postpone Olympics",91434,unrelated
"Legislation should not protect obese",94046,unrelated
"Medicare doesn't need to be reformed",91528,disagree
"Obamacare is not working",90128,unrelated
"Parents should control what kids learn at school",92706,unrelated
"Queen Elizabeth II should not step down",91340,unrelated
"Nations should not recognize a Palestinian state",90923,unrelated
"Voting should be mandatory",93290,unrelated
"Charter schools are cherry-picking students",93243,unrelated
"Streaming is good for musicians",90016,unrelated
"Pollings do no undermine democracy",92508,unrelated
"US should attack Syria",91899,unrelated
"Home-schoolers should not play for high school teams",90809,agree
"Supporting Israel helps",93254,unrelated
"Dual citizenship should be allowed",91040,unrelated
"The U.S. Embassy should be moved from Tel Aviv to Jerusalem",91971,agree
"Nations should not recognize a Palestinian state",94017,unrelated
"Beachfront homes should have to open their land to the public",90999,agree
"Home schoolers deserve a tax break",91567,unrelated
"Opioid training should be mandatory",90110,unrelated
"Writing can be assessed",90548,unrelated
"Women should delay motherhood",92807,unrelated
"Obamacare is not sustainable",94133,agree
"No, it can't denounce",92656,disagree
"Farms could survive without illegal labor",91594,unrelated
"No, it can't denounce",92544,disagree
"Salt should have a place at the table",90508,unrelated
"Voting should be mandatory",92590,unrelated
"No, it can't denounce",92889,unrelated
"Mother Teresa should be canonized",92981,unrelated
"People are getting dumber",92455,unrelated
"College students' votes do matter in an election",92596,unrelated
"Fraternities and sororities should be co-ed",90107,unrelated
"Comment sections have failed",92547,unrelated
"The bar is not too low to get into law school",90163,agree
"People are getting dumber",93567,unrelated
"Drug addicts should be forced into treatment",90377,unrelated
"College should be free",90778,unrelated
"It should be illegal to declaw your cat",90689,agree
"Queen Elizabeth II should not step down",94206,unrelated
"Marijuana is a gateway drug",90410,unrelated
"Hamas-Fatah unity can lead to mideast peace",92589,unrelated
"Drug addicts should be forced into treatment",92829,unrelated
"No, it can't denounce",92361,unrelated
"Legislation should not protect obese",93401,unrelated
"Prostituion is safer when it's legal",91501,unrelated
"Computer-generated imagery is enhancing cinema",90401,discuss
"Same-sex colleges are outdated",92514,unrelated
"Supporting Israel helps",93401,unrelated
"Voting should be mandatory",92825,discuss
"Immigration is not really a problem",93649,unrelated
"Supporting Israel helps",91168,unrelated
"No, it can't denounce",92521,unrelated
"Colleges do not need humanities programs",90147,unrelated
"Iran doesn't remain a threat",94327,unrelated
"Social media encourage romance",91099,unrelated
"People are getting dumber",91451,discuss
"Home schoolers deserve a tax break",91401,unrelated
"Do not stop taxing capital gains",91599,unrelated
"The threat has been exaggerated",92772,unrelated
"We don't need libraries",93769,unrelated
"Do not stop taxing capital gains",91845,agree
"Prostituion is safer when it's legal",93030,unrelated
"Fees are necessary",94089,unrelated
"Fees are necessary",92494,unrelated
"Speech can be limited for public workers",90912,disagree
"Businesses should be allowed to have new employees sign noncompete deals",94269,unrelated
"Immigration is not really a problem",91314,unrelated
"Obamacare is not sustainable",94148,disagree
"No, it can't denounce",93662,unrelated
"The bar is not too low to get into law school",93619,unrelated
"NATO should defend nonmbers",90408,unrelated
"Marijuana is a gateway drug",93274,disagree
"The new apps is a way for people to get into popular restaurants",94136,unrelated
"Voting should be a constitutional right",92986,unrelated
"Unpaid intenship exploit college students",91833,unrelated
"Extreme parenting is counterproductive",91902,discuss
"Non-Muslims help women by wearing hijabs",91096,unrelated
"Supporting Israel helps",91150,unrelated
"Kurds are allies in SyriaAllies",92761,disagree
"Olympics are more trouble",94257,unrelated
"Marijuana is a gateway drug",93244,disagree
"Do not stop taxing capital gains",91872,agree
"Obamacare is not working",92120,unrelated
"Guns should be permitted on college campuses",93648,disagree
"Foreign language classes should be mandatory in college",94264,unrelated
"Christians have created a harmful atmosphere for gays",92344,unrelated
"The bar is not too low to get into law school",92956,unrelated
"Not to tip",90147,unrelated
"It should be illegal to declaw your cat",90704,agree
"Guns should be permitted on college campuses",92192,unrelated
"Medicare doesn't need to be reformed",92221,unrelated
"Not to tip",92894,discuss
"People are getting dumber",94003,unrelated
"Streaming is good for musicians",92981,disagree
"Drug addicts should be forced into treatment",94114,unrelated
"Reality shows are not worse than other TV",94237,unrelated
"Comment sections have failed",93589,unrelated
"Open office layout should be reconsidered",91888,unrelated
"Do not stop taxing capital gains",90755,unrelated
"Royal Couple could be a modern family",93790,unrelated
"Voting should be a constitutional right",93586,agree
"Farm subsidies do not protect national security",93899,agree
"We don't need the C.I.A.",90823,unrelated
"Doping should be allowed",92186,unrelated
"It is fair to rate professors online",92634,unrelated
"Colleges do not need humanities programs",94083,disagree
"Do not restrict use of the word 'natural' on food labels",94003,unrelated
"Organic food is not worth the expense",91451,unrelated
"Opioid training should be mandatory",90038,unrelated
"Women should delay motherhood",92005,agree
"TFA has not raised the status of teachers",92452,disagree
"Modern men are manly enough",91009,agree
"Do not restrict use of the word 'natural' on food labels",90796,unrelated
"Casinos are not too much of a gamble",91798,unrelated
"Voting should be a constitutional right",90234,unrelated
"Prostituion is safer when it's legal",90854,discuss
"Electric cars will not succeed",90275,unrelated
"Police is reacting to dangers",90313,unrelated
"No, it can't denounce",91549,unrelated
"Queen Elizabeth II should not step down",92462,discuss
"Privatization is a bad deal for cities and states",93093,unrelated
"Voting should be a constitutional right",90997,unrelated
"Greece should abandon Euro",91550,agree
"Royal Couple could be a modern family",92493,unrelated
"Online classes are not the best way to teach",91990,agree
"Colleges do not need humanities programs",94090,disagree
"Do not stop taxing capital gains",92041,unrelated
"Do not stop taxing capital gains",93901,unrelated
"Online classes are not the best way to teach",90388,unrelated
"Drug addicts should be forced into treatment",92762,unrelated
"Do not stop taxing capital gains",92982,unrelated
"Immigration is not really a problem",91070,disagree
"Police is reacting to dangers",90387,unrelated
"No, it can't denounce",90917,unrelated
"People are getting dumber",92722,unrelated
"Marijuana is a gateway drug",93232,discuss
"Comment sections have failed",94096,unrelated
"Government should grade colleges",92864,unrelated
"Greece will destroy the Euro Zone",94405,unrelated
"Modern men are manly enough",92925,unrelated
"Casinos are not too much of a gamble",92057,unrelated
"Government should grade colleges",92533,unrelated
"We don't need libraries",90894,unrelated
"Rock Hall of Fame doesn't matter",93980,unrelated
"Parents' religious beliefs should allow them to refuse medical care for their children",93849,disagree
"Drone attacks make more harm",93085,unrelated
"Germany should abandon the Euro",91657,unrelated
"Prostituion is safer when it's legal",92927,unrelated
"Amazon will kill off publishers",93033,unrelated
"We don't need FEMA",92146,unrelated
"Salt should have a place at the table",91406,agree
"College should be free",90806,unrelated
"Reality shows are not worse than other TV",92148,disagree
"Europe should not shun refugees",92122,disagree
"Veganism is good for everyone",90671,unrelated
"Tenure protects bad teachers",92694,disagree
"School librarians are expendable",94040,unrelated
"It is fair to rate professors online",92130,unrelated
"Tenure protects bad teachers",93734,unrelated
"California doesn't need high-speed rail",93462,unrelated
"Strictly enforcing minor violations deter more serious crime",93751,unrelated
"Prostituion is safer when it's legal",93340,unrelated
"Comment sections have failed",92177,unrelated
"High school should last six years",93886,unrelated
"Supporting Israel helps",90152,unrelated
"Economists are not overrated",92629,unrelated
"Do not stop taxing capital gains",92699,unrelated
"Economists are not overrated",92160,unrelated
"The U.S. should not work with Assad to fight ISIS",93446,unrelated
"Casinos are not too much of a gamble",93683,unrelated
"We don't need the C.I.A.",91236,unrelated
"Vaccination should be mandatory for all children",93225,unrelated
"Parents' religious beliefs should allow them to refuse medical care for their children",91599,unrelated
"All immigrants should get ID cards",92090,unrelated
"Tenure protects bad teachers",93448,unrelated
"The U.S. Embassy should be moved from Tel Aviv to Jerusalem",91963,agree
"Christians have created a harmful atmosphere for gays",93053,agree
"Do not drop sports program in undergraduate schools",92885,unrelated
"Women should delay motherhood",93256,unrelated
"Not to tip",94138,unrelated
"Do not restrict use of the word 'natural' on food labels",93120,discuss
"Teachers do not need to have experience",93439,discuss
"Do not stop taxing capital gains",90479,unrelated
"Organic food is not worth the expense",91159,unrelated
"Open office layout should be reconsidered",94237,unrelated
"Abolish Birthright Citizenship",91425,unrelated
"Obamacare is not sustainable",90582,unrelated
"New York's bike lanes are not working",92951,unrelated
"Comment sections have failed",91246,unrelated
"New York's bike lanes are not working",90095,unrelated
"New York's bike lanes are not working",94002,unrelated
"Public preschool is a smart investment",93187,unrelated
"Opioid training should be mandatory",90671,unrelated
"Europe should not shun refugees",90077,unrelated
"Reality shows are not worse than other TV",90567,unrelated
"Colorado didn't go too far with pot",90739,unrelated
"Vaccination should be mandatory for all children",93448,unrelated
"Veganism is good for everyone",90091,discuss
"Opioid training should be mandatory",93569,agree
"Veganism is good for everyone",93749,unrelated
"Public universities are neglecting in-state students",90054,unrelated
"All immigrants should get ID cards",91900,unrelated
"Home schoolers deserve a tax break",93482,unrelated
"Government should grade colleges",91777,unrelated
"Parents' religious beliefs should allow them to refuse medical care for their children",91350,unrelated
"Brazil should not postpone Olympics",91387,unrelated
"Companies should be allowed to patent genes",93137,unrelated
"Companies can excel without making workers miserable",91715,agree
"College should be free",90065,unrelated
"Felons should be allowed to vote",94209,agree
"Felons should be allowed to vote",91104,unrelated
"Europe should not shun refugees",92125,discuss
"Legislation should not protect obese",91533,unrelated
"Turkey belongs to NATO",94036,unrelated
"Kurds are allies in SyriaAllies",91212,unrelated
"The U.S. should not work with Assad to fight ISIS",90199,unrelated
"Wal-Mart can make us healthier",91576,disagree
"Drug addicts should be forced into treatment",91112,unrelated
"No, it can't denounce",91287,unrelated
"Marijuana is a gateway drug",93543,unrelated
"Vaccination should be mandatory for all children",93447,unrelated
"Reality shows are not worse than other TV",94047,unrelated
"Medical websites are dangerous",93953,unrelated
"Mother Teresa should be canonized",92248,discuss
"Speech can be limited for public workers",92166,unrelated
"Russia can be a partner",93695,unrelated
"Rim should be raised",94178,unrelated
"Economists are not overrated",90893,unrelated
"Young people are being irresponsible by delaying the rituals of adult life",92856,unrelated
"Farms could survive without illegal labor",93724,discuss
"Supporting Israel helps",92325,unrelated
"Mother Teresa should be canonized",93717,unrelated
"Not to tip",90445,unrelated
"Nuclear power is not the answer to climate change",93390,unrelated
"Voting should be mandatory",91299,unrelated
"The bar is not too low to get into law school",94073,unrelated
"Big banks are not out of control",90983,unrelated
"Marijuana is a gateway drug",90245,unrelated
"Government should not regulate airline industry again",90331,unrelated
"Comment sections have failed",91998,unrelated
"We don't need the C.I.A.",93892,unrelated
"Supporting Israel helps",94163,unrelated
"Guns should be permitted on college campuses",92769,unrelated
"Supporting Israel helps",90470,unrelated
"We don't need libraries",91634,unrelated
"TFA has not raised the status of teachers",91058,unrelated
"NATO should defend nonmbers",92763,unrelated
"Vaccination should be mandatory for all children",94090,unrelated
"Beachfront homes should have to open their land to the public",94068,unrelated
"Supporting Israel helps",91803,agree
"Farms could survive without illegal labor",90161,unrelated
"Privatization is a bad deal for cities and states",93211,unrelated
"New York's bike lanes are not working",90499,agree
"Obamacare is not sustainable",92675,unrelated
"States do not need special schools for the deaf",91446,unrelated
"Medical websites are dangerous",92288,disagree
"Globalization has not ruined street style",94234,unrelated
"We don't need libraries",92611,unrelated
"Helping condo developers help the city",90665,unrelated
"Electric cars will not succeed",94176,unrelated
"No, it can't denounce",91272,unrelated
"Businesses should be allowed to have new employees sign noncompete deals",93370,disagree
"Home-schoolers should not play for high school teams",90317,unrelated
"Home schoolers deserve a tax break",94375,discuss
"Prozac just opened the flood gates to marketing",94231,discuss
"Abolish Birthright Citizenship",91183,unrelated
"Medical websites are dangerous",92279,disagree
"Christians have created a harmful atmosphere for gays",92723,unrelated
"NATO should defend nonmbers",93697,unrelated
"Royal Couple could be a modern family",90026,unrelated
"Electric cars will not succeed",92072,unrelated
"The U.S. Embassy should be moved from Tel Aviv to Jerusalem",93881,unrelated
"No, it can't denounce",93881,unrelated
"We should manipulate our dreams",93706,unrelated
"Apps can be used to treat depression and anxiety",90029,disagree
"College students' votes do matter in an election",93580,unrelated
"Pollings do no undermine democracy",90471,unrelated
"Salt should have a place at the table",92088,unrelated
"Brazil should not postpone Olympics",90772,discuss
"Comment sections have failed",92391,agree
"Medical websites are dangerous",91620,unrelated
"Keep selling arms to Taiwan",93941,unrelated
"Foreign language classes should be mandatory in college",93467,agree
"Immigration is not really a problem",91583,unrelated
"Soccer doesn not need FIFA",91796,unrelated
"Overcrowding is a legitimate threat",90637,unrelated
"Students should be taught cursive",93139,disagree
"Machines are gaining the upper hand on humans",93504,disagree
"Rim should be raised",92529,unrelated
"Democracies should have monarchs",94265,unrelated
"New York's bike lanes are not working",92145,unrelated
"Electric cars will not succeed",93318,disagree
"No, it can't denounce",94202,unrelated
"Do not drop sports program in undergraduate schools",92779,unrelated
"Police is reacting to dangers",93763,agree
"Obamacare is not working",93639,unrelated
"No, it can't denounce",92572,disagree
"Electric cars will not succeed",94196,unrelated
"Sport leagues should enjoy nonprofit status",91387,unrelated
"It is fair to rate professors online",93252,unrelated
"Olympics are more trouble",93768,unrelated
"Big banks are not out of control",90065,unrelated
"No, it can't denounce",93572,unrelated
"Home schoolers deserve a tax break",92090,unrelated
"TFA has not raised the status of teachers",91785,unrelated
"Christians have created a harmful atmosphere for gays",92215,unrelated
"Extreme parenting is counterproductive",92556,unrelated
"Marijuana is a gateway drug",91352,unrelated
"US should attack Syria",93408,disagree
"Research papers are a useful excercise for college students",94268,unrelated
"Electric cars will not succeed",93312,disagree
"Colleges do not need humanities programs",93635,unrelated
"Modern men are manly enough",92292,unrelated
"Royal Couple could be a modern family",92842,unrelated
"Unpaid intenship exploit college students",91663,unrelated
"Young people are being irresponsible by delaying the rituals of adult life",93299,unrelated
"Online classes are not the best way to teach",90046,unrelated
"Pollings do no undermine democracy",92805,disagree
"Opioid training should be mandatory",91030,unrelated
"Comment sections have failed",94425,unrelated
"Jail record should be an employer's first impression",90930,agree
"Young people are being irresponsible by delaying the rituals of adult life",93997,unrelated
"College students' votes do matter in an election",92318,unrelated
"Affirmative actions should be based on income",90196,unrelated
"Vaccination should be mandatory for all children",90776,unrelated
"New York's bike lanes are not working",92084,unrelated
"Beachfront homes should have to open their land to the public",90312,unrelated
"Comment sections have failed",91108,unrelated
"Electric cars will not succeed",90414,unrelated
"Supreme court is not too powerful",93881,unrelated
"Supreme court is not too powerful",93129,unrelated
"Obamacare is not working",90420,unrelated
"Extreme parenting is counterproductive",94438,unrelated
"Greece will destroy the Euro Zone",93192,unrelated
"Research papers are a useful excercise for college students",92301,agree
"Home schoolers deserve a tax break",92513,unrelated
"Women should delay motherhood",94349,unrelated
"The U.S. Embassy should be moved from Tel Aviv to Jerusalem",90180,unrelated
"Farm subsidies do not protect national security",93918,agree
"Do not stop taxing capital gains",94045,unrelated
"Unpaid intenship exploit college students",90488,unrelated
"School librarians are expendable",94176,unrelated
"Guns should be permitted on college campuses",91723,unrelated
"Comment sections have failed",92320,agree
"Christians have created a harmful atmosphere for gays",92115,unrelated
"Affirmative actions should be based on income",93670,unrelated
"We don't need libraries",92056,unrelated
"Drug addicts should be forced into treatment",91618,discuss
"Royal Couple could be a modern family",92969,unrelated
"Greece will destroy the Euro Zone",93452,unrelated
"Government should grade colleges",93154,disagree
"Casinos are not too much of a gamble",92403,unrelated
"The threat has been exaggerated",90281,unrelated
"Abolish Birthright Citizenship",90466,unrelated
"Ruining",90010,unrelated
"Farm subsidies do not protect national security",91604,unrelated
"Veganism is good for everyone",91767,unrelated
"Companies can be trusted",92434,unrelated
"Voting should be a constitutional right",91237,unrelated
"People are getting dumber",94254,unrelated
"Hamas-Fatah unity can lead to mideast peace",91854,unrelated
"Economists are not overrated",94037,disagree
"Let Export-Import Bank expire",93933,unrelated
"College students' votes do matter in an election",92805,unrelated
"Supreme court is not too powerful",93703,unrelated
"Companies can excel without making workers miserable",93357,unrelated
"Tenure protects bad teachers",93047,unrelated
"Christians have created a harmful atmosphere for gays",91796,unrelated
"New York's bike lanes are not working",90487,discuss
"Young people are being irresponsible by delaying the rituals of adult life",93468,unrelated
"Obamacare is not working",91167,discuss
"Dual citizenship should be allowed",92803,unrelated
"Former colonial powers should not pay reparations",90020,discuss
"Christians have created a harmful atmosphere for gays",90007,unrelated
"Helping condo developers help the city",93044,unrelated
"Beachfront homes should have to open their land to the public",90987,discuss
"Home schoolers deserve a tax break",92075,unrelated
"Turkey belongs to NATO",93743,unrelated
"Medical websites are dangerous",93794,unrelated
"Unpaid intenship exploit college students",94393,unrelated
"The new apps is a way for people to get into popular restaurants",92510,agree
"Marijuana is a gateway drug",92347,unrelated
"It should be illegal to declaw your cat",92339,unrelated
"No, it can't denounce",91796,unrelated
"Prostituion is safer when it's legal",93797,unrelated
"Obamacare is not sustainable",94153,discuss
"We do not need more advice about eating well",90483,unrelated
"Do not stop taxing capital gains",92390,unrelated
"Guns should be permitted on college campuses",93476,unrelated
"The Atlantic coast should be opened to drilling",90408,unrelated
"Unpaid intenship exploit college students",94145,unrelated
"Tracking kids does not invade privacy",91691,unrelated
"Affirmative actions should be based on income",90537,agree
"Greece should abandon Euro",92937,unrelated
"Europe should not shun refugees",90105,unrelated
"Greece will destroy the Euro Zone",90732,unrelated
"3-D printing will change the world",91224,unrelated
"Do not stop taxing capital gains",91847,discuss
"Extreme parenting is counterproductive",91908,agree
"Parents should help their children with homework",94300,unrelated
"Globalization has not ruined street style",92126,unrelated
"Iran doesn't remain a threat",94360,unrelated
"Police is reacting to dangers",92726,unrelated
"Colleges do not need humanities programs",94105,disagree
"People are getting dumber",91178,unrelated
"Tennis strung is not too tight",93022,unrelated
"Same-sex colleges are outdated",91023,unrelated
"New York's bike lanes are not working",93014,unrelated
"Supreme court is not too powerful",92348,unrelated
"Comment sections have failed",93022,unrelated
"College should be free",91329,unrelated
"No, it can't denounce",93361,unrelated
"Parents should help their children with homework",92266,unrelated
"We don't need the C.I.A.",93760,unrelated
"Tenure protects bad teachers",92508,unrelated
"California doesn't need high-speed rail",90862,unrelated
"Home schoolers deserve a tax break",94363,disagree
"Nations should not recognize a Palestinian state",94075,unrelated
"The U.S. should not work with Assad to fight ISIS",90921,unrelated
"Mother Teresa should be canonized",92232,discuss
"Immigration is not really a problem",90629,unrelated
"Turkey belongs to NATO",90479,unrelated
"We don't need the C.I.A.",92081,unrelated
"Modern men are manly enough",94323,unrelated
"Doping should be allowed",93563,unrelated
"Same-sex colleges are outdated",93535,unrelated
"Veganism is good for everyone",90420,unrelated
"Turkey belongs to NATO",90605,disagree
"Sport leagues should enjoy nonprofit status",93483,unrelated
"Do not restrict use of the word 'natural' on food labels",93118,discuss
"School librarians are expendable",91573,unrelated
"Technological innovation is creating better worlds",93193,disagree
"The new apps is a way for people to get into popular restaurants",93209,unrelated
"Comment sections have failed",93140,unrelated
"Marijuana is a gateway drug",93968,unrelated
"Wal-Mart can make us healthier",92437,unrelated
"Companies can be trusted",90473,unrelated
"Miss America is bad for women",94314,unrelated
"Extreme parenting is counterproductive",94307,unrelated
"Supporting Israel helps",94411,unrelated
"Modern men are manly enough",91028,agree
"Home schoolers deserve a tax break",92222,unrelated
"No, the laws should not be toughened",91263,agree
"Christians have created a harmful atmosphere for gays",90149,unrelated
"Former colonial powers should not pay reparations",92682,unrelated
"New York's bike lanes are not working",91960,unrelated
"Medicare doesn't need to be reformed",94239,unrelated
"US should attack Syria",92909,unrelated
"High school should last six years",90561,unrelated
"Home schoolers deserve a tax break",94138,unrelated
"Legislation should not protect obese",92696,unrelated
"Fraternities and sororities should be co-ed",90252,discuss
"Former colonial powers should not pay reparations",90023,agree
"Home schoolers deserve a tax break",92831,unrelated
"Greece will destroy the Euro Zone",91946,agree
"Obamacare is not working",91179,discuss
"Comment sections have failed",92414,disagree
"Olympics are more trouble",90943,agree
"Businesses should be allowed to have new employees sign noncompete deals",94400,unrelated
"Abolish Birthright Citizenship",90700,unrelated
"Christians have created a harmful atmosphere for gays",94011,unrelated
"No, it can't denounce",90951,unrelated
"Mother Teresa should be canonized",93635,unrelated
"Marijuana is a gateway drug",93223,disagree
"Felons should be allowed to vote",94401,unrelated
"Christians have created a harmful atmosphere for gays",90736,unrelated
"People are getting dumber",92376,unrelated
"Supporting Israel helps",92584,unrelated
"Companies should be allowed to patent genes",90739,disagree
"The threat has been exaggerated",92958,agree
"Non-Muslims help women by wearing hijabs",91075,unrelated
"Miss America is bad for women",93118,unrelated
"Marijuana is a gateway drug",94263,unrelated
"Not to tip",93101,unrelated
"No, it can't denounce",92021,unrelated
"Obamacare is not working",93302,unrelated
"People are getting dumber",91987,unrelated
"Modern men are manly enough",94160,unrelated
"Non-Muslims help women by wearing hijabs",90077,unrelated
"Medical websites are dangerous",91391,unrelated
"The bar is not too low to get into law school",93038,unrelated
"Home schoolers deserve a tax break",91158,unrelated
"States do not need special schools for the deaf",92431,unrelated
"Voting should be a constitutional right",91014,unrelated
"Home-schoolers should not play for high school teams",92194,unrelated
"Farm subsidies do not protect national security",94025,unrelated
"Online classes are not the best way to teach",92709,unrelated
"We do not need more advice about eating well",91784,unrelated
"Affirmative actions should be based on income",93434,unrelated
"Hamas-Fatah unity can lead to mideast peace",92038,unrelated
"Supporting Israel helps",91753,disagree
"Comment sections have failed",92352,agree
"Rock Hall of Fame doesn't matter",93368,unrelated
"Veganism is good for everyone",90980,unrelated
"Miss America is bad for women",92968,unrelated
"Salt should have a place at the table",92996,unrelated
"Reality shows are not worse than other TV",90226,unrelated
"Home schoolers deserve a tax break",91007,unrelated
"Christians have created a harmful atmosphere for gays",92153,unrelated
"Salt should have a place at the table",91427,discuss
"College free for everyone",91802,unrelated
