Headline,Body ID,Stance
"School librarians are expendable",93285,unrelated
"Foreign language classes should be mandatory in college",93467,agree
"Supporting Israel helps",93527,unrelated
"Home schoolers deserve a tax break",94172,unrelated
"Christians have created a harmful atmosphere for gays",91244,unrelated
"Soccer doesn not need FIFA",92846,unrelated
"It should be illegal to declaw your cat",91155,unrelated
"Nations should not recognize a Palestinian state",92314,unrelated
"Do not stop taxing capital gains",90817,unrelated
"No, it can't denounce",91034,unrelated
"Dual citizenship should be allowed",91185,unrelated
"Electric cars will not succeed",93943,unrelated
"3-D printing will change the world",90333,unrelated
"People are getting dumber",94417,unrelated
"Rim should be raised",93966,disagree
"Rim should be raised",93970,disagree
"Young people are being irresponsible by delaying the rituals of adult life",93136,unrelated
"Colorado didn't go too far with pot",91197,unrelated
"Globalization has not ruined street style",93364,disagree
"Turkey belongs to NATO",90594,discuss
"Women should be encouraged to have kids at home",91362,unrelated
"People are getting dumber",93913,unrelated
"Economists are not overrated",92502,unrelated
"No, it can't denounce",92620,disagree
"We don't need the C.I.A.",91158,unrelated
"Supporting Israel helps",90739,unrelated
"Abolish Birthright Citizenship",93525,disagree
"Legislation should not protect obese",92336,unrelated
"Christians have created a harmful atmosphere for gays",93305,unrelated
"Wealthy colleges deserve tax breaks",93357,unrelated
"We don't need the C.I.A.",91293,unrelated
"Public universities are neglecting in-state students",90913,unrelated
"Obamacare is not working",91169,disagree
"Parents should control what kids learn at school",90961,discuss
"Comment sections have failed",92406,disagree
"California doesn't need high-speed rail",93452,unrelated
"We do not need more advice about eating well",93221,unrelated
"Prozac just opened the flood gates to marketing",91044,unrelated
"Speech can be limited for public workers",91121,unrelated
"Dual citizenship should be allowed",92066,agree
"Guns should be permitted on college campuses",91723,unrelated
"The U.S. should not work with Assad to fight ISIS",92359,unrelated
"Comment sections have failed",91640,unrelated
"College should be free",91992,unrelated
"Home schoolers deserve a tax break",94338,discuss
"NATO should defend nonmbers",92690,unrelated
"Prozac just opened the flood gates to marketing",93833,unrelated
"The U.S. should not work with Assad to fight ISIS",91129,unrelated
"Do not stop taxing capital gains",91827,agree
"Comment sections have failed",94377,unrelated
"Overcrowding is a legitimate threat",93232,unrelated
"Comment sections have failed",93743,unrelated
"Government should grade colleges",90142,unrelated
"Activists can be politicians",93800,unrelated
"Speech can be limited for public workers",90042,unrelated
"Students should be taught cursive",91537,unrelated
"Prostituion is safer when it's legal",91486,unrelated
"It should be illegal to declaw your cat",90691,disagree
"Dual citizenship should be allowed",93257,unrelated
"Parents should make vacation with kids",92154,unrelated
"Abolish Birthright Citizenship",93549,disagree
"Unpaid intenship exploit college students",91337,unrelated
"Electric cars will not succeed",93752,unrelated
"Do not restrict use of the word 'natural' on food labels",91743,unrelated
"Iran doesn't remain a threat",91078,unrelated
"Dual citizenship should be allowed",90933,unrelated
"Germany should abandon the Euro",93603,unrelated
"Overcrowding is a legitimate threat",91372,agree
"The new apps is a way for people to get into popular restaurants",91474,unrelated
"People are getting dumber",90487,unrelated
"No, it can't denounce",93722,unrelated
"Rim should be raised",92828,unrelated
"Home-schoolers should not play for high school teams",91269,unrelated
"Parents should control what kids learn at school",93150,unrelated
"Drug addicts should be forced into treatment",91112,unrelated
"Companies can be trusted",90199,unrelated
"Keep selling arms to Taiwan",92646,unrelated
"Non-Muslims help women by wearing hijabs",94391,unrelated
"Immigration is not really a problem",93634,unrelated
"Immigration is not really a problem",90386,unrelated
"Supporting Israel helps",91777,disagree
"Christians have created a harmful atmosphere for gays",93398,unrelated
"Supporting Israel helps",94107,unrelated
"Social media encourage romance",93976,unrelated
"Women should be encouraged to have kids at home",91422,unrelated
"Do not stop taxing capital gains",93899,unrelated
"Farms could survive without illegal labor",90652,unrelated
"Companies should be allowed to patent genes",92639,unrelated
"Amazon will kill off publishers",90265,agree
"Police officers should be required to wear cameras",93447,unrelated
"College should be free",93952,agree
"Marijuana is a gateway drug",94261,unrelated
"No, it can't denounce",90176,unrelated
"Nations should not recognize a Palestinian state",91517,unrelated
"Farm subsidies do not protect national security",91206,unrelated
"No, it can't denounce",92578,disagree
"Abolish Birthright Citizenship",93533,agree
"Do not stop taxing capital gains",93170,unrelated
"Organic food is not worth the expense",94193,unrelated
"Obamacare is not sustainable",93391,unrelated
"Globalization has not ruined street style",93358,discuss
"Research papers are a useful excercise for college students",92753,unrelated
"US should attack Syria",93400,agree
"Tenure protects bad teachers",90201,unrelated
"Comment sections have failed",91370,unrelated
"Companies can excel without making workers miserable",91713,agree
"Big banks are not out of control",91898,unrelated
"No, it can't denounce",91394,unrelated
"Colleges do not need humanities programs",93339,unrelated
"All immigrants should get ID cards",90343,unrelated
"Do not drop sports program in undergraduate schools",93864,unrelated
"Christians have created a harmful atmosphere for gays",93476,unrelated
"Do not stop taxing capital gains",91817,agree
"Guns should be permitted on college campuses",93631,discuss
"Prostituion is safer when it's legal",90684,unrelated
"Internet is becoming too censored",93279,disagree
"We don't need the C.I.A.",90564,disagree
"Immigration is not really a problem",91064,disagree
"Big banks are not out of control",90328,unrelated
"Do not drop sports program in undergraduate schools",91887,unrelated
"Do not stop taxing capital gains",93191,unrelated
"Fraternities and sororities should be co-ed",92350,unrelated
"Europe should not shun refugees",92102,disagree
"Schoold day should be longer",93491,agree
"Obamacare is not sustainable",92053,unrelated
"No, it can't denounce",92588,disagree
"Companies can be trusted",93263,unrelated
"The bar is not too low to get into law school",91917,unrelated
"Parents should control what kids learn at school",90796,unrelated
"Greece will destroy the Euro Zone",91943,agree
"Modern men are manly enough",90226,unrelated
"Wealthy colleges deserve tax breaks",91382,unrelated
"Comment sections have failed",92732,unrelated
"Crime can be ethically predicted",93572,unrelated
"Schoold day should be longer",92127,unrelated
"Electric cars will not succeed",93626,unrelated
"Rim should be raised",91075,unrelated
"Do not drop sports program in undergraduate schools",92301,unrelated
"Iran can help the U.S. In Syria",91931,disagree
"Felons should be allowed to vote",94219,agree
"Greece will destroy the Euro Zone",92469,unrelated
"Voting should be mandatory",92050,unrelated
"Colleges do not need humanities programs",94078,disagree
"Salt should have a place at the table",92592,unrelated
"Obamacare is not working",94073,unrelated
"Wal-Mart can make us healthier",94016,unrelated
"Research papers are a useful excercise for college students",92080,unrelated
"Greece will destroy the Euro Zone",90960,unrelated
"Online classes are not the best way to teach",92932,unrelated
"Kurds are allies in SyriaAllies",94054,unrelated
"Unpaid intenship exploit college students",90373,agree
"Sport leagues should enjoy nonprofit status",93619,discuss
"Supreme court is not too powerful",91355,unrelated
"Dual citizenship should be allowed",90626,unrelated
"Women should delay motherhood",92451,unrelated
"Keep selling arms to Taiwan",93038,unrelated
"Companies can excel without making workers miserable",93753,unrelated
"Overcrowding is a legitimate threat",93197,unrelated
"People are getting dumber",91454,disagree
"Modern men are manly enough",91016,discuss
"Supreme court is not too powerful",92285,unrelated
"Guns should be permitted on college campuses",93653,agree
"Do not drop sports program in undergraduate schools",94110,unrelated
"Companies can be trusted",90295,disagree
"Parents should help their children with homework",90448,unrelated
"Tenure protects bad teachers",91311,unrelated
"Democracies should have monarchs",92485,unrelated
"Sport leagues should enjoy nonprofit status",94022,unrelated
"New York's bike lanes are not working",93962,unrelated
"Home schoolers deserve a tax break",94278,unrelated
"US should attack Syria",91790,unrelated
"Extreme parenting is counterproductive",91928,disagree
"Public universities are neglecting in-state students",90835,unrelated
"Salt should have a place at the table",91415,agree
"Beachfront homes should have to open their land to the public",90727,unrelated
"Mother Teresa should be canonized",92868,unrelated
"Mother Teresa should be canonized",92223,disagree
"Modern men are manly enough",90266,unrelated
"New York's bike lanes are not working",94413,unrelated
"Comment sections have failed",91661,unrelated
"College should be free",94225,unrelated
"Jail record should be an employer's first impression",90730,unrelated
"Legislation should not protect obese",90908,unrelated
"We don't need the C.I.A.",91723,unrelated
"Foreign language classes should be mandatory in college",93454,disagree
"Medical websites are dangerous",92649,unrelated
"College should be free",92529,unrelated
"Affirmative actions should be based on income",90533,discuss
"Speech can be limited for public workers",94348,unrelated
"Farms could survive without illegal labor",90156,unrelated
"Kurds are allies in SyriaAllies",92868,unrelated
"Affirmative actions should be based on income",92973,unrelated
"Young people are being irresponsible by delaying the rituals of adult life",90270,unrelated
"Voting should be mandatory",92814,agree
"Parents' religious beliefs should allow them to refuse medical care for their children",91346,unrelated
"Keep selling arms to Taiwan",93445,unrelated
"Modern men are manly enough",92446,unrelated
"Home schoolers deserve a tax break",91266,unrelated
"Doping should be allowed",91267,unrelated
"Parents should help their children with homework",94295,unrelated
"Legislation should not protect obese",91913,unrelated
"Charter schools are cherry-picking students",90024,unrelated
"Rich politicans are less corruptible",90672,unrelated
"Supporting Israel helps",94121,unrelated
"Modern men are manly enough",91604,unrelated
"We don't need libraries",93635,unrelated
"Tenure protects bad teachers",92554,unrelated
"Immigration is not really a problem",91818,unrelated
"Obamacare is not working",93385,unrelated
"Organic food is not worth the expense",90318,unrelated
"Mother Teresa should be canonized",90032,unrelated
"Vaccination should be mandatory for all children",94382,unrelated
"Supporting Israel helps",91168,unrelated
"College free for everyone",92476,unrelated
"College free for everyone",91968,unrelated
"Christians have created a harmful atmosphere for gays",93938,unrelated
"Farms could survive without illegal labor",93393,unrelated
"Do not drop sports program in undergraduate schools",91516,unrelated
"Affirmative actions should be based on income",90530,discuss
"Women should delay motherhood",90624,unrelated
"No, it can't denounce",90879,unrelated
"Europe should not shun refugees",91668,unrelated
"No, it can't denounce",91428,unrelated
"Government should not regulate airline industry again",92856,unrelated
"Young people are being irresponsible by delaying the rituals of adult life",92384,unrelated
"Economists are not overrated",90582,unrelated
"Home schoolers deserve a tax break",94382,disagree
"Veganism is good for everyone",92326,unrelated
"Christians have created a harmful atmosphere for gays",91248,unrelated
"No, it can't denounce",90438,unrelated
"Beachfront homes should have to open their land to the public",92068,unrelated
"School librarians are expendable",92192,unrelated
"Obamacare is not working",92006,unrelated
"Drug addicts should be forced into treatment",92614,unrelated
"Christians have created a harmful atmosphere for gays",93031,agree
"Greece should abandon Euro",91559,disagree
"Not to tip",92590,unrelated
"Fees are necessary",90116,unrelated
"Russia can be a partner",92723,unrelated
"Schoold day should be longer",90792,unrelated
"Medical websites are dangerous",92733,unrelated
"Europe should not shun refugees",90052,unrelated
"Machines are gaining the upper hand on humans",91396,unrelated
"Reality shows are not worse than other TV",92151,disagree
"Queen Elizabeth II should not step down",92467,agree
"Reality shows are not worse than other TV",94047,unrelated
"Police is reacting to dangers",91614,unrelated
"College should be free",90871,unrelated
"Abolish Birthright Citizenship",90701,unrelated
"Tenure protects bad teachers",91042,unrelated
"Do not stop taxing capital gains",91044,unrelated
"Comment sections have failed",93801,unrelated
"Organic food is not worth the expense",90744,disagree
"Royal Couple could be a modern family",91510,unrelated
"Public universities are neglecting in-state students",91315,unrelated
"Young people are being irresponsible by delaying the rituals of adult life",90628,unrelated
"Beachfront homes should have to open their land to the public",91264,unrelated
"Streaming is good for musicians",90146,unrelated
"Internet addiction is a concern for teenagers",93603,unrelated
"Christians have created a harmful atmosphere for gays",90365,unrelated
"Kurds are allies in SyriaAllies",90772,unrelated
"Mother Teresa should be canonized",91482,unrelated
"Medicare doesn't need to be reformed",92408,unrelated
"Supporting Israel helps",90940,unrelated
"Online classes are not the best way to teach",93048,unrelated
"College students' votes do matter in an election",92510,unrelated
"The bar is not too low to get into law school",91899,unrelated
"Women should delay motherhood",93891,unrelated
"Supporting Israel helps",91169,unrelated
"No, it can't denounce",92569,agree
"Schoold day should be longer",92015,unrelated
"Public preschool is a smart investment",93659,unrelated
"Home-schoolers should not play for high school teams",90784,disagree
"Tenure protects bad teachers",92694,disagree
"Electric cars will not succeed",90431,unrelated
"Internet is becoming too censored",93777,unrelated
"Medical websites are dangerous",90350,unrelated
"Miss America is bad for women",93997,unrelated
"Big banks are not out of control",93157,unrelated
"Same-sex colleges are outdated",91851,unrelated
"Police is reacting to dangers",93762,disagree
"Tenure protects bad teachers",92689,disagree
"Marijuana is a gateway drug",90262,unrelated
"Supporting Israel helps",90478,unrelated
"New York's bike lanes are not working",90478,agree
"Prostituion is safer when it's legal",94111,unrelated
"Medicare doesn't need to be reformed",93920,unrelated
"Speech can be limited for public workers",91290,unrelated
"Non-Muslims help women by wearing hijabs",94301,unrelated
"Prostituion is safer when it's legal",94188,unrelated
"Modern men are manly enough",91003,agree
"Colleges do not need humanities programs",92601,unrelated
"Helping condo developers help the city",94073,unrelated
"Schoold day should be longer",93500,discuss
"Public preschool is a smart investment",93579,unrelated
"Big banks are not out of control",93799,unrelated
"Wal-Mart can make us healthier",93494,unrelated
"Let Export-Import Bank expire",91880,discuss
"Prostituion is safer when it's legal",92357,unrelated
"Keep selling arms to Taiwan",91784,unrelated
"Do not stop taxing capital gains",93133,unrelated
"Women should be encouraged to have kids at home",92149,unrelated
"Colorado didn't go too far with pot",91164,unrelated
"Nuclear power is not the answer to climate change",93854,unrelated
"Vaccination should be mandatory for all children",92284,unrelated
"New York's bike lanes are not working",92195,unrelated
"NATO should defend nonmbers",90660,agree
"Europe should not shun refugees",90098,unrelated
"Women should be encouraged to have kids at home",92558,unrelated
"The U.S. should not work with Assad to fight ISIS",92478,unrelated
"Doping should be allowed",92137,unrelated
"Drug addicts should be forced into treatment",92378,unrelated
"Former colonial powers should not pay reparations",91939,unrelated
"Computer-generated imagery is enhancing cinema",90406,disagree
"Vaccination should be mandatory for all children",94090,unrelated
"Prostituion is safer when it's legal",93446,unrelated
"Police officers should be required to wear cameras",90356,agree
"Germany should abandon the Euro",94304,unrelated
"College should be free",93933,discuss
"All immigrants should get ID cards",93770,agree
"Nations should not recognize a Palestinian state",91689,discuss
"Teachers do not need to have experience",90784,unrelated
"Do not restrict use of the word 'natural' on food labels",91183,unrelated
"Veganism is good for everyone",90098,disagree
"Students should be taught cursive",91450,unrelated
"Royal Couple could be a modern family",90141,discuss
"Parents should control what kids learn at school",92812,unrelated
"Home schoolers deserve a tax break",91900,unrelated
"Open office layout should be reconsidered",90002,unrelated
"Felons should be allowed to vote",94191,agree
"College should be free",90778,unrelated
"Do not stop taxing capital gains",93334,unrelated
"No, it can't denounce",93330,unrelated
"New York's bike lanes are not working",93361,unrelated
"Salt should have a place at the table",90793,unrelated
"Colorado didn't go too far with pot",94386,unrelated
"Supporting Israel helps",90999,unrelated
"Public preschool is a smart investment",90335,agree
"Big banks are not out of control",90065,unrelated
"Rich politicans are less corruptible",91918,unrelated
"Mother Teresa should be canonized",91423,unrelated
"We don't need libraries",90272,unrelated
"Immigration is not really a problem",93682,unrelated
"Court stenographers are necessary",92051,unrelated
"Drug addicts should be forced into treatment",91616,agree
"Marijuana is a gateway drug",93224,discuss
"It should be illegal to declaw your cat",94442,unrelated
"Christians have created a harmful atmosphere for gays",93085,agree
"Supreme court is not too powerful",92489,disagree
"Nations should not recognize a Palestinian state",91687,agree
"Overcrowded national parks should have restricted access",91712,unrelated
"Border is not secure enough",92048,discuss
"New York's bike lanes are not working",90479,agree
"Overcrowding is a legitimate threat",92348,unrelated
"Colleges do not need humanities programs",91686,unrelated
"Obamacare is not working",91399,unrelated
"Home-schoolers should not play for high school teams",90808,agree
"Christians have created a harmful atmosphere for gays",92292,unrelated
"Electric cars will not succeed",91949,unrelated
"Speech can be limited for public workers",90567,unrelated
"Court stenographers are necessary",90420,unrelated
"Guns should be permitted on college campuses",90628,unrelated
"Affirmative actions should be based on income",94111,unrelated
"Wealthy colleges deserve tax breaks",91320,unrelated
"Colleges do not need humanities programs",94102,disagree
"Abolish Birthright Citizenship",93377,unrelated
"Do not stop taxing capital gains",93752,unrelated
"Wal-Mart can make us healthier",94361,unrelated
"Europe should not shun refugees",92570,unrelated
"Electric cars will not succeed",91891,unrelated
"College should be free",94056,unrelated
"Same-sex colleges are outdated",90032,unrelated
"Europe should not shun refugees",90357,unrelated
"Farms could survive without illegal labor",90161,unrelated
"Medical websites are dangerous",92272,disagree
"Farms could survive without illegal labor",90025,unrelated
"Do not restrict use of the word 'natural' on food labels",93113,agree
"Supreme court is not too powerful",92348,unrelated
"Young people are being irresponsible by delaying the rituals of adult life",94399,unrelated
"Tennis strung is not too tight",92283,unrelated
"Iran doesn't remain a threat",93534,unrelated
"Farm subsidies do not protect national security",90308,unrelated
"Modern men are manly enough",93745,unrelated
"No, it can't denounce",93811,unrelated
"Supporting Israel helps",91331,unrelated
"Do not stop taxing capital gains",92089,unrelated
"Doping should be allowed",91658,discuss
"New York's bike lanes are not working",91059,unrelated
"Voting should be mandatory",94088,unrelated
"Christians have created a harmful atmosphere for gays",92535,unrelated
"Dual citizenship should be allowed",90382,unrelated
"Comment sections have failed",93914,unrelated
"Mother Teresa should be canonized",90102,unrelated
"Legislation should not protect obese",92503,unrelated
"People are getting dumber",91607,unrelated
"Organic food is not worth the expense",90754,agree
"Colleges do not need humanities programs",94077,disagree
"Happy hour should be banned",94220,unrelated
"We don't need libraries",91942,unrelated
"No, it can't denounce",93681,unrelated
"The U.S. Embassy should be moved from Tel Aviv to Jerusalem",94047,unrelated
"Non-Muslims help women by wearing hijabs",92872,unrelated
"No, it can't denounce",92550,disagree
"Salt should have a place at the table",92405,unrelated
"Open office layout should be reconsidered",90736,unrelated
"Wal-Mart can make us healthier",92924,unrelated
"No, it can't denounce",93881,unrelated
"College students' votes do matter in an election",91720,unrelated
"People are getting dumber",92376,unrelated
"Non-Muslims help women by wearing hijabs",90516,unrelated
"Prostituion is safer when it's legal",93997,unrelated
"Prostituion is safer when it's legal",90828,agree
"Colleges do not need humanities programs",94388,unrelated
"Prozac just opened the flood gates to marketing",91535,unrelated
"Non-Muslims help women by wearing hijabs",91045,unrelated
"Non-Muslims help women by wearing hijabs",90440,unrelated
"Comment sections have failed",92345,agree
"3-D printing will change the world",90149,agree
"We don't need to hear from candidate's spouse",94113,unrelated
"Legislation should not protect obese",93891,unrelated
"Vaccination should be mandatory for all children",91245,agree
"Abolish Birthright Citizenship",90266,unrelated
"Christians have created a harmful atmosphere for gays",93070,agree
"America's fears are legitimate",92137,unrelated
"Vaccination should be mandatory for all children",91214,agree
"Social media encourage romance",93201,disagree
"Do not stop taxing capital gains",91829,agree
"Fees are necessary",90177,unrelated
"Queen Elizabeth II should not step down",92243,unrelated
"Fraternities and sororities should be co-ed",90107,unrelated
"The U.S. should not work with Assad to fight ISIS",90391,unrelated
"Wal-Mart can make us healthier",90384,unrelated
"No, it can't denounce",90312,unrelated
"Do not restrict use of the word 'natural' on food labels",93121,discuss
"Home-schoolers should not play for high school teams",92544,unrelated
"Felons should be allowed to vote",93541,unrelated
"Abolish Birthright Citizenship",90582,unrelated
"Companies can excel without making workers miserable",94143,unrelated
"he U.S. should give up oversight of internet addresses",91171,unrelated
"Supporting Israel helps",92841,unrelated
"Farm subsidies do not protect national security",92401,unrelated
"Foreign language classes should be mandatory in college",92127,unrelated
"Marijuana is a gateway drug",93235,discuss
"Farm subsidies do not protect national security",94162,unrelated
"Greece should abandon Euro",90103,unrelated
"TFA has not raised the status of teachers",93587,unrelated
"Young people are being irresponsible by delaying the rituals of adult life",90427,discuss
"Greece will destroy the Euro Zone",91937,discuss
"Nations should not recognize a Palestinian state",92063,unrelated
"Obamacare is not sustainable",94133,agree
"No, it can't denounce",90934,unrelated
"Unpaid intenship exploit college students",92540,unrelated
"Wal-Mart can make us healthier",92764,unrelated
"Home schoolers deserve a tax break",94367,agree
"Not to tip",92196,unrelated
"Charter schools are cherry-picking students",90695,unrelated
"Greece's anti-austerity government can succeed",92105,unrelated
"Fees are necessary",92334,unrelated
"Government should grade colleges",91496,unrelated
"It is fair to rate professors online",92554,unrelated
"Christians have created a harmful atmosphere for gays",92401,unrelated
"Speech can be limited for public workers",90916,disagree
"Nations should not recognize a Palestinian state",92526,unrelated
"Prostituion is safer when it's legal",91851,unrelated
"Iran doesn't remain a threat",92995,disagree
"Christians have created a harmful atmosphere for gays",94375,unrelated
"We don't need the C.I.A.",90570,disagree
"Companies should be allowed to patent genes",92214,unrelated
"Tenure protects bad teachers",91931,unrelated
"Electric cars will not succeed",93182,unrelated
"Research papers are a useful excercise for college students",92295,agree
"Modern men are manly enough",90599,unrelated
"Colleges do not need humanities programs",93756,unrelated
"Women should delay motherhood",94106,unrelated
"Non-Muslims help women by wearing hijabs",92524,unrelated
"No, it can't denounce",91660,unrelated
"It is harder to be a celebrity now",90986,unrelated
"Royal Couple could be a modern family",90127,discuss
"Queen Elizabeth II should not step down",93415,unrelated
"Colorado didn't go too far with pot",94183,agree
"The world is becoming safer",90060,unrelated
"Greece's anti-austerity government can succeed",90068,unrelated
"Wal-Mart can make us healthier",91727,unrelated
"Women should delay motherhood",92564,unrelated
"Teachers do not need to have experience",91999,unrelated
"Home-schoolers should not play for high school teams",90810,agree
"Government should grade colleges",93147,disagree
"Farms could survive without illegal labor",90373,unrelated
"Christians have created a harmful atmosphere for gays",93915,unrelated
"No, it can't denounce",92844,unrelated
"Women should be encouraged to have kids at home",92747,disagree
"Parents should control what kids learn at school",91830,unrelated
"Police officers should be required to wear cameras",91856,unrelated
"Court stenographers are necessary",93895,disagree
"Speech can be limited for public workers",92166,unrelated
"Police is reacting to dangers",92010,unrelated
"Miss America is bad for women",92747,unrelated
"Parents should make vacation with kids",92527,unrelated
"Farm subsidies do not protect national security",90196,unrelated
"Comment sections have failed",92177,unrelated
"We should disband NATO",91026,unrelated
"No, it can't denounce",92540,disagree
"Supporting Israel helps",94312,unrelated
"Do not stop taxing capital gains",93385,unrelated
"Comment sections have failed",92145,unrelated
"Farm subsidies do not protect national security",91471,unrelated
"Dual citizenship should be allowed",93547,unrelated
"Do not stop taxing capital gains",91845,agree
"Medicare doesn't need to be reformed",93461,unrelated
"Guns should be permitted on college campuses",93659,agree
"Tennis strung is not too tight",90671,unrelated
"Felons should be allowed to vote",92662,unrelated
"No, it can't denounce",90164,unrelated
"Comment sections have failed",92347,disagree
"Christians have created a harmful atmosphere for gays",93446,unrelated
"Police is reacting to dangers",90871,unrelated
"Christians have created a harmful atmosphere for gays",91232,unrelated
"Overcrowding is a legitimate threat",92716,unrelated
"Same-sex colleges are outdated",93553,unrelated
"Comment sections have failed",94302,unrelated
"Sport leagues should enjoy nonprofit status",93613,disagree
"Pay for teachers should be raised",91199,unrelated
"Not to tip",90339,unrelated
"The U.S. should not work with Assad to fight ISIS",93516,unrelated
"Colorado didn't go too far with pot",90279,unrelated
"Olympics are more trouble",90475,unrelated
"Young people are being irresponsible by delaying the rituals of adult life",90436,discuss
"Abolish Birthright Citizenship",94404,unrelated
"Let Export-Import Bank expire",93445,unrelated
"Colleges do not need humanities programs",90173,unrelated
"Globalization has not ruined street style",93360,disagree
"No, the laws should not be toughened",93105,unrelated
"Internet gambling should be legalized",93118,unrelated
"Do not stop taxing capital gains",90834,unrelated
"Colleges do not need humanities programs",90527,unrelated
"Medical websites are dangerous",91721,unrelated
"It is harder to be a celebrity now",94445,unrelated
"Extreme parenting is counterproductive",93348,unrelated
"Internet addiction is a concern for teenagers",91402,unrelated
"Nations should not recognize a Palestinian state",94227,unrelated
"Unpaid intenship exploit college students",90382,agree
"Police officers should be required to wear cameras",94422,unrelated
"Dual citizenship should be allowed",92857,unrelated
"Extreme parenting is counterproductive",92866,unrelated
"Companies can excel without making workers miserable",91209,unrelated
"Modern men are manly enough",93547,unrelated
"Supporting Israel helps",91059,unrelated
"Police is reacting to dangers",90593,unrelated
"All immigrants should get ID cards",93673,unrelated
"Electric cars will not succeed",93314,disagree
"Do not stop taxing capital gains",90046,unrelated
"People are getting dumber",90612,unrelated
"Parents should make vacation with kids",90108,unrelated
"Internet gambling should be legalized",92120,unrelated
"Legislation should not protect obese",94279,agree
"US should attack Syria",91813,unrelated
"Foreign language classes should be mandatory in college",92404,unrelated
"Globalization has not ruined street style",93363,disagree
"Internet gambling should be legalized",92845,disagree
"Home schoolers deserve a tax break",90170,unrelated
"New York's bike lanes are not working",90464,disagree
"Felons should be allowed to vote",92873,unrelated
"Tenure protects bad teachers",93051,unrelated
"Extreme parenting is counterproductive",91930,agree
"Do not drop sports program in undergraduate schools",90789,unrelated
"Research papers are a useful excercise for college students",93255,unrelated
"Teachers do not need to have experience",91351,unrelated
"Modern men are manly enough",93860,unrelated
"Guns should be permitted on college campuses",93481,unrelated
"Modern men are manly enough",94269,unrelated
"Modern men are manly enough",93770,unrelated
"Salt should have a place at the table",91778,unrelated
"'Starchitects' are not ruining cities",93243,unrelated
"We do not need more advice about eating well",91200,unrelated
"Tenure protects bad teachers",94009,unrelated
"Royal Couple could be a modern family",90138,discuss
"Obamacare is not working",91163,discuss
"Voting should be a constitutional right",93575,agree
"Nuclear power is not the answer to climate change",92376,unrelated
"Prostituion is safer when it's legal",90834,disagree
"Colleges do not need humanities programs",94071,disagree
"Government should grade colleges",92864,unrelated
"We don't need libraries",90739,unrelated
"Rock Hall of Fame doesn't matter",90602,unrelated
"Medicare doesn't need to be reformed",90546,unrelated
"Students should be taught cursive",91525,unrelated
"Home schoolers deserve a tax break",90905,unrelated
"Kurds are allies in SyriaAllies",92753,discuss
"Not to tip",91805,unrelated
"Casinos are not too much of a gamble",94276,unrelated
"Technological innovation is creating better worlds",93193,disagree
"Tenure protects bad teachers",93913,unrelated
"Medicare doesn't need to be reformed",91516,disagree
"Felons should be allowed to vote",93729,unrelated
"Not to tip",92864,disagree
"Writing can be assessed",94301,unrelated
"Pollings do no undermine democracy",93057,unrelated
"Public preschool is a smart investment",93635,unrelated
"Marijuana is a gateway drug",91839,unrelated
"Home schoolers deserve a tax break",93857,unrelated
"Electric cars will not succeed",90817,unrelated
"3-D printing will change the world",91430,unrelated
"Electric cars will not succeed",90160,unrelated
"Kurds are allies in SyriaAllies",92749,agree
"Felons should be allowed to vote",94205,disagree
"US should attack Syria",93404,agree
"No, it can't denounce",92521,unrelated
"Young people are being irresponsible by delaying the rituals of adult life",91954,unrelated
"The Atlantic coast should be opened to drilling",94255,unrelated
"NATO should defend nonmbers",92456,unrelated
"Rock Hall of Fame doesn't matter",93514,discuss
"Marijuana is a gateway drug",92800,unrelated
"Felons should be allowed to vote",93547,unrelated
"Doping should be allowed",91650,disagree
"The U.S. should not work with Assad to fight ISIS",91350,disagree
"Guns should be permitted on college campuses",91454,unrelated
"States do not need special schools for the deaf",90999,unrelated
"Government should grade colleges",92333,unrelated
"Fees are necessary",93853,unrelated
"Beachfront homes should have to open their land to the public",91294,unrelated
"Turkey belongs to NATO",91719,unrelated
"Brazil should not postpone Olympics",90653,unrelated
"Drug addicts should be forced into treatment",91594,agree
"Research papers are a useful excercise for college students",92294,agree
"Queen Elizabeth II should not step down",92065,unrelated
"Overcrowded national parks should have restricted access",93763,unrelated
"Europe should not shun refugees",91587,unrelated
"The Atlantic coast should be opened to drilling",91483,unrelated
"No, the laws should not be toughened",91263,agree
"Same-sex colleges are outdated",90869,unrelated
"Rock Hall of Fame doesn't matter",93368,unrelated
"Same-sex colleges are outdated",90241,disagree
"Tenure protects bad teachers",93855,unrelated
"Royal Couple could be a modern family",90111,discuss
"Home schoolers deserve a tax break",91563,unrelated
"Prostituion is safer when it's legal",90835,discuss
"Marijuana is a gateway drug",93237,discuss
"Greece should abandon Euro",91561,agree
"The Atlantic coast should be opened to drilling",93182,unrelated
"Marijuana is a gateway drug",90399,unrelated
"Vaccination should be mandatory for all children",94192,unrelated
"Queen Elizabeth II should not step down",92456,agree
"Felons should be allowed to vote",90189,unrelated
"Russia can be a partner",93879,discuss
"Comment sections have failed",90595,unrelated
"No, it can't denounce",92565,agree
"Mother Teresa should be canonized",94096,unrelated
"Companies can be trusted",91391,unrelated
"Royal Couple could be a modern family",91146,unrelated
"Dual citizenship should be allowed",91271,unrelated
"Police is reacting to dangers",91426,unrelated
"Brazil should not postpone Olympics",93188,unrelated
"Comment sections have failed",93806,unrelated
"NATO should defend nonmbers",90294,unrelated
